Maturity,Strike,Market_Price,Model_Analytical,Model_MC_Params,Diff_Ana,Diff_MC
0.024640657084188913,1100.0,251.8,239.35562573668903,239.37963746084574,-12.444374263310976,-12.420362539154269
0.024640657084188913,1120.0,242.5,219.37404095565012,219.4366308926676,-23.125959044349884,-23.06336910733239
0.024640657084188913,1135.0,211.68,204.38923413538032,204.5105988972614,-7.2907658646196865,-7.169401102738618
0.024640657084188913,1140.0,202.4,199.3949130136739,199.54465739362468,-3.00508698632612,-2.8553426063753307
0.024640657084188913,1145.0,197.6,194.40110698774538,194.58489519017076,-3.198893012254615,-3.0151048098292392
0.31211498973305957,1100.0,292.73,273.34529866736864,279.67916574510514,-19.38470133263138,-13.05083425489488
0.31211498973305957,1140.0,215.5,242.77947065525996,249.9923207622778,27.279470655259956,34.492320762277814
0.31211498973305957,1160.0,188.2,228.24347786507644,235.8604335998017,40.043477865076454,47.660433599801706
0.31211498973305957,1180.0,228.0,214.2286598296031,222.21986575270842,-13.771340170396911,-5.780134247291585
0.31211498973305957,1200.0,232.33,200.74869299029092,209.08030569508173,-31.581307009709093,-23.24969430491828
0.8295687885010267,1100.0,365.63,357.2392960593902,350.69114072315404,-8.390703940609797,-14.93885927684596
0.8295687885010267,1280.0,255.0,260.1743578006923,251.50067240258693,5.174357800692292,-3.499327597413071
0.8295687885010267,1300.0,252.0,250.90068993683622,242.04548619092918,-1.0993100631637844,-9.954513809070818
0.8295687885010267,1340.0,220.0,233.20592022335438,224.0246713094465,13.205920223354383,4.024671309446489
0.8295687885010267,1380.0,227.0,216.61185737882272,207.1546446958272,-10.38814262117728,-19.845355304172813
